OrderID,OrderDate,CustomerName,Region,SalesChannel,ProductCategory,ProductName,Quantity,UnitPrice,DiscountPercent,DiscountAmount,NetTotal,PaymentMethod,SalesRep,CustomerRating
ORD11130,2025-12-08,Ishita Gupta,South,Online,Groceries,Rice Bag,8,554.85,0.0,0.0,4438.8,Bank Transfer,Pallavi Shah,4
ORD11131,2025-12-08,Rahul Chatterjee,West,Online,Furniture,Office Chair,5,511.07,20.0,511.07,2044.28,Debit Card,Sunita Rao,5
ORD11132,2025-12-08,John Smith,West,In-Store,Sports,Bicycle,4,29.15,10.0,11.66,104.94,PayPal,Vijay Anand,5
ORD11133,2025-12-10,Emily Johnson,West,Phone,Sports,Yoga Mat,9,344.43,0.0,0.0,3099.87,Debit Card,Kiran Desai,1
ORD11134,2025-12-10,Olivia Anderson,South,Phone,Furniture,Office Chair,3,587.98,0.0,0.0,1763.94,Credit Card,Deepa Rao,5
ORD11135,2025-12-10,Laura Martinez,Central,Phone,Furniture,Office Chair,6,1645.44,20.0,1974.53,7898.11,Bank Transfer,Deepa Rao,3
ORD11136,2025-12-10,Aditya Bose,West,Phone,Sports,Dumbbells,1,444.03,15.0,66.6,377.43,Credit Card,Deepa Rao,3
ORD11137,2025-12-10,Karan Verma,North,Phone,Electronics,Tablet,2,65.76,20.0,26.3,105.22,Debit Card,Deepa Rao,3
ORD11138,2025-12-10,Divya Kapoor,East,Online,Furniture,Office Chair,9,1529.68,5.0,688.36,13078.76,Bank Transfer,Ravi Kumar,5
ORD11139,2025-12-10,James Taylor,East,In-Store,Clothing,Jacket,4,1928.21,0.0,0.0,7712.84,PayPal,Arun Prasad,4
ORD11140,2025-12-11,Sarah Davis,North,Online,Sports,Tennis Racket,3,189.08,0.0,0.0,567.24,Debit Card,Pallavi Shah,4
ORD11141,2025-12-11,Daniel Thomas,South,Online,Furniture,Office Chair,2,394.87,15.0,118.46,671.28,Debit Card,Deepa Rao,5
ORD11142,2025-12-11,Divya Kapoor,West,Online,Electronics,Monitor,4,1042.55,20.0,834.04,3336.16,Bank Transfer,Anjali Nair,2
ORD11143,2025-12-12,James Taylor,West,Online,Electronics,Tablet,2,1061.65,0.0,0.0,2123.3,Bank Transfer,Sunita Rao,4
ORD11144,2025-12-13,Kavya Menon,North,In-Store,Sports,Tennis Racket,7,147.55,5.0,51.64,981.21,Cash,Suresh Babu,3
ORD11145,2025-12-13,Nikhil Bansal,West,In-Store,Clothing,Jeans,6,699.77,0.0,0.0,4198.62,Debit Card,Ravi Kumar,5
ORD11146,2025-12-13,Ishita Gupta,North,Phone,Electronics,Headphones,3,70.53,15.0,31.74,179.85,Cash,Manoj Tiwari,5
ORD11147,2025-12-13,John Smith,Central,Online,Furniture,Office Chair,9,905.28,15.0,1222.13,6925.39,Bank Transfer,Kiran Desai,3
ORD11148,2025-12-13,Nikhil Bansal,East,Phone,Clothing,Dress,3,639.62,5.0,95.94,1822.92,Bank Transfer,Kiran Desai,4
ORD11149,2025-12-14,Meera Iyer,West,In-Store,Clothing,Jacket,1,1998.92,20.0,399.78,1599.14,PayPal,Manoj Tiwari,3
ORD11150,2025-12-14,Divya Kapoor,North,Phone,Electronics,Headphones,3,1218.39,20.0,731.03,2924.14,Credit Card,Kiran Desai,3
ORD11151,2025-12-14,Rohan Mehta,South,In-Store,Groceries,Rice Bag,4,971.37,5.0,194.27,3691.21,Debit Card,Pallavi Shah,3
ORD11152,2025-12-15,Sophia White,North,In-Store,Groceries,Cereal,3,1824.11,5.0,273.62,5198.71,Credit Card,Deepa Rao,4
ORD11153,2025-12-15,Rahul Chatterjee,Central,Phone,Groceries,Coffee,4,1110.87,5.0,222.17,4221.31,Cash,Pallavi Shah,5
ORD11154,2025-12-16,John Smith,East,In-Store,Groceries,Chocolate Box,8,1983.44,0.0,0.0,15867.52,Credit Card,Anjali Nair,5
ORD11155,2025-12-17,Rahul Chatterjee,North,Phone,Furniture,Sofa,2,1183.23,20.0,473.29,1893.17,Cash,Ravi Kumar,4
ORD11156,2025-12-17,Laura Martinez,Central,In-Store,Furniture,Dining Table,4,1994.47,0.0,0.0,7977.88,Debit Card,Kiran Desai,3
ORD11157,2025-12-17,Amit Malhotra,West,Online,Groceries,Olive Oil,5,1653.8,5.0,413.45,7855.55,Bank Transfer,Ravi Kumar,4
ORD11158,2025-12-17,Karan Verma,Central,Phone,Sports,Bicycle,1,1115.98,15.0,167.4,948.58,Debit Card,Kiran Desai,4
ORD11159,2025-12-17,Neha Joshi,West,In-Store,Clothing,Jacket,1,1973.46,5.0,98.67,1874.79,Debit Card,Suresh Babu,4
ORD11160,2025-12-18,Rohan Mehta,Central,Online,Electronics,Monitor,9,414.35,0.0,0.0,3729.15,Credit Card,Suresh Babu,4
ORD11161,2025-12-18,Divya Kapoor,Central,Online,Sports,Running Shoes,7,41.82,0.0,0.0,292.74,Debit Card,Arun Prasad,5
ORD11162,2025-12-19,Priya Patel,West,Phone,Groceries,Coffee,6,1079.03,5.0,323.71,6150.47,Bank Transfer,Anjali Nair,5
ORD11163,2025-12-19,James Taylor,West,Phone,Clothing,Jeans,3,548.75,5.0,82.31,1563.94,Debit Card,Pallavi Shah,4
ORD11164,2025-12-20,Riya Chawla,South,In-Store,Furniture,Bookshelf,6,933.87,0.0,0.0,5603.22,Credit Card,Arun Prasad,5
ORD11165,2025-12-20,Michael Brown,Central,Phone,Groceries,Chocolate Box,5,182.09,10.0,91.05,819.4,Credit Card,Arun Prasad,2
ORD11166,2025-12-21,Vikram Rao,East,In-Store,Groceries,Cereal,3,1939.23,0.0,0.0,5817.69,Debit Card,Arun Prasad,5
ORD11167,2025-12-21,Karan Verma,Central,Online,Sports,Dumbbells,8,1708.63,0.0,0.0,13669.04,Cash,Manoj Tiwari,2
ORD11168,2025-12-21,Sophia White,Central,Online,Electronics,Headphones,1,1253.24,5.0,62.66,1190.58,PayPal,Ravi Kumar,3
ORD11169,2025-12-22,Amit Malhotra,East,Phone,Clothing,Jacket,1,219.29,5.0,10.96,208.33,Credit Card,Arun Prasad,5
ORD11170,2025-12-22,Arjun Nair,West,Phone,Clothing,Jeans,3,428.1,15.0,192.65,1091.65,Debit Card,Arun Prasad,3
ORD11171,2025-12-22,Emily Johnson,South,Online,Groceries,Chocolate Box,5,1847.84,0.0,0.0,9239.2,Debit Card,Anjali Nair,5
ORD11172,2025-12-22,Amit Malhotra,South,Online,Sports,Bicycle,9,90.8,0.0,0.0,817.2,Cash,Manoj Tiwari,5
ORD11173,2025-12-22,Kavya Menon,West,Phone,Sports,Tennis Racket,2,866.45,10.0,173.29,1559.61,Credit Card,Manoj Tiwari,5
ORD11174,2025-12-23,John Smith,North,Online,Electronics,Tablet,6,1972.49,20.0,2366.99,9467.95,Credit Card,Deepa Rao,5
ORD11175,2025-12-23,James Taylor,South,Online,Sports,Tennis Racket,5,1736.59,10.0,868.29,7814.66,Credit Card,Anjali Nair,3
ORD11176,2025-12-23,Emily Johnson,East,Phone,Electronics,Smartphone,5,965.15,5.0,241.29,4584.46,Credit Card,Manoj Tiwari,1
ORD11177,2025-12-24,Aditya Bose,East,Online,Furniture,Desk,3,33.31,10.0,9.99,89.94,Debit Card,Manoj Tiwari,5
ORD11178,2025-12-24,Sanjay Kumar,South,Phone,Furniture,Bookshelf,5,1452.03,20.0,1452.03,5808.12,Cash,Anjali Nair,5
ORD11179,2025-12-24,David Wilson,Central,Online,Groceries,Rice Bag,5,1883.45,15.0,1412.59,8004.66,Bank Transfer,Kiran Desai,4
ORD11180,2025-12-24,Meera Iyer,West,In-Store,Sports,Running Shoes,4,1083.95,0.0,0.0,4335.8,PayPal,Arun Prasad,5
ORD11181,2025-12-25,Priya Patel,South,Online,Electronics,Monitor,4,1291.88,0.0,0.0,5167.52,Bank Transfer,Sunita Rao,5
ORD11182,2025-12-25,Daniel Thomas,North,Online,Clothing,Jacket,6,1891.77,0.0,0.0,11350.62,Credit Card,Vijay Anand,5
ORD11183,2025-12-25,Kavya Menon,East,Phone,Furniture,Bookshelf,3,1598.12,0.0,0.0,4794.36,Bank Transfer,Deepa Rao,5
ORD11184,2025-12-25,Rohan Mehta,North,Online,Furniture,Bookshelf,9,1734.38,20.0,3121.88,12487.54,Debit Card,Suresh Babu,3
ORD11185,2025-12-25,Nikhil Bansal,East,In-Store,Sports,Yoga Mat,5,801.22,5.0,200.31,3805.79,Credit Card,Suresh Babu,4
ORD11186,2025-12-26,Divya Kapoor,East,Online,Furniture,Bookshelf,9,511.37,10.0,460.23,4142.1,Bank Transfer,Deepa Rao,4
ORD11187,2025-12-26,Neha Joshi,Central,In-Store,Sports,Tennis Racket,7,311.47,0.0,0.0,2180.29,Cash,Pallavi Shah,5
ORD11188,2025-12-26,Amit Malhotra,South,Phone,Furniture,Bookshelf,5,1809.2,0.0,0.0,9046.0,Credit Card,Suresh Babu,3
ORD11189,2025-12-27,David Wilson,North,Online,Furniture,Sofa,6,322.78,20.0,387.34,1549.34,Credit Card,Pallavi Shah,2
ORD11190,2025-12-28,Meera Iyer,Central,In-Store,Groceries,Cereal,6,1318.32,0.0,0.0,7909.92,Bank Transfer,Anjali Nair,2
ORD11191,2025-12-28,Daniel Thomas,North,Phone,Sports,Yoga Mat,2,1099.82,5.0,109.98,2089.66,Bank Transfer,Pallavi Shah,5
ORD11192,2025-12-29,Laura Martinez,West,Online,Clothing,T-Shirt,9,1993.83,0.0,0.0,17944.47,Cash,Pallavi Shah,5
ORD11193,2025-12-29,Neha Joshi,East,In-Store,Groceries,Chocolate Box,5,1164.93,5.0,291.23,5533.42,PayPal,Anjali Nair,4
ORD11194,2025-12-29,Aarav Sharma,North,In-Store,Groceries,Olive Oil,6,339.79,0.0,0.0,2038.74,Credit Card,Ravi Kumar,3
ORD11195,2025-12-29,Rahul Chatterjee,West,Online,Electronics,Smartphone,4,692.47,10.0,276.99,2492.89,Credit Card,Anjali Nair,5
ORD11196,2025-12-29,Sarah Davis,West,In-Store,Sports,Tennis Racket,9,1071.65,0.0,0.0,9644.85,PayPal,Suresh Babu,1
ORD11197,2025-12-30,Sneha Desai,East,In-Store,Groceries,Coffee,2,718.81,15.0,215.64,1221.98,Debit Card,Manoj Tiwari,3
ORD11198,2025-12-30,Kavya Menon,South,In-Store,Clothing,Jeans,3,636.59,15.0,286.47,1623.3,Debit Card,Manoj Tiwari,5
ORD11199,2025-12-30,Riya Chawla,South,Phone,Furniture,Desk,2,952.53,15.0,285.76,1619.3,Bank Transfer,Suresh Babu,5
ORD11200,2025-12-31,Ananya Singh,North,Online,Sports,Tennis Racket,5,1597.55,0.0,0.0,7987.75,Debit Card,Pallavi Shah,2
